,Timestamp,YEAR,DOY,HR,Scalar_B,BX_GSE_GSM,BY_GSE,BZ_GSE,BY_GSM,BZ_GSM,Proton_Density,SW_Plasma_Temperature,SW_Plasma_Speed,Dst-index
222,1999-10-6,1999,10,6,6.198,5.276,-2.365,-1.474,-2.279,-1.616,2.1,163900.0,400.68,-9.0
223,1999-10-7,1999,10,7,7.167,5.347,-3.027,-2.942,-3.003,-2.972,1.953,145480.0,400.69,-9.0
224,1999-10-8,1999,10,8,6.656,4.834,-4.079,1.62,-4.041,1.718,2.622,178260.0,415.6,-15.0
225,1999-10-9,1999,10,9,6.911,5.792,-2.31,1.401,-2.242,1.497,2.457,184070.0,408.56,-11.0
226,1999-10-10,1999,10,10,7.199,2.943,5.364,0.846,5.402,0.558,2.482,160780.0,440.92,-8.0
227,1999-10-11,1999,10,11,6.473,2.082,5.275,2.773,5.405,2.517,2.17,199480.0,442.25,-3.0
228,1999-10-12,1999,10,12,6.412,4.756,-2.845,1.778,-2.79,1.856,1.731,154960.0,403.32,-7.0
229,1999-10-13,1999,10,13,7.526,4.853,-5.269,2.162,-5.266,2.17,1.277,75868.0,388.55,-13.0
230,1999-10-14,1999,10,14,7.511,4.917,-5.349,1.677,-5.4,1.488,1.202,69600.0,386.3,-16.0
231,1999-10-15,1999,10,15,7.484,4.738,-5.524,1.159,-5.607,0.716,1.179,75007.0,388.5,-16.0
232,1999-10-16,1999,10,16,7.597,4.864,-5.667,1.091,-5.754,0.359,1.182,67693.0,382.87,-17.0
233,1999-10-17,1999,10,17,7.631,4.565,-6.013,-0.671,-5.803,-1.717,1.196,69850.0,391.28,-17.0
234,1999-10-18,1999,10,18,7.07,3.554,-5.986,0.604,-5.97,-0.736,1.318,139860.0,429.4,-17.0
235,1999-10-19,1999,10,19,7.102,4.554,-5.351,-0.367,-5.062,-1.765,1.057,135330.0,402.02,-17.0
236,1999-10-20,1999,10,20,7.184,4.605,-4.972,-0.455,-4.618,-1.925,1.261,95654.0,386.4,-18.0
237,1999-10-21,1999,10,21,7.207,4.577,-5.306,-0.873,-4.74,-2.539,1.521,101920.0,393.51,-19.0
238,1999-10-22,1999,10,22,6.835,4.497,-4.115,-1.583,-3.341,-2.88,1.934,125760.0,403.43,-20.0
239,1999-10-23,1999,10,23,6.373,4.103,-4.701,0.736,-4.671,-0.906,2.354,139550.0,415.46,-21.0
240,1999-11-0,1999,11,0,6.404,4.14,-4.494,0.504,-4.406,-1.009,2.301,146850.0,415.16,-19.0
241,1999-11-1,1999,11,1,6.07,5.104,-0.34,-0.671,-0.126,-0.742,2.511,170760.0,414.33,-14.0
242,1999-11-2,1999,11,2,6.323,5.272,-3.173,0.119,-3.086,-0.735,2.438,142630.0,411.34,-11.0
243,1999-11-3,1999,11,3,6.105,4.859,-0.4,0.912,-0.597,0.788,2.544,185600.0,420.37,-10.0
244,1999-11-4,1999,11,4,6.213,4.17,-3.098,-1.834,-2.733,-2.331,2.516,133920.0,429.31,-10.0
245,1999-11-5,1999,11,5,6.201,4.558,-2.993,-0.279,-2.93,-0.606,2.448,133040.0,424.34,-12.0
246,1999-11-6,1999,11,6,6.472,3.453,-5.066,0.077,-5.074,-0.254,2.42,119000.0,437.35,-14.0
247,1999-11-7,1999,11,7,6.097,3.287,-3.979,-2.289,-3.933,-2.362,2.55,145150.0,438.6,-18.0
248,1999-11-8,1999,11,8,5.822,4.607,1.166,-0.44,1.17,-0.462,2.693,174380.0,428.72,-12.0
249,1999-11-9,1999,11,9,5.505,4.42,-1.75,-1.14,-1.794,-1.068,2.431,164280.0,430.13,-7.0
250,1999-11-10,1999,11,10,5.814,4.269,-3.307,-0.727,-3.337,-0.574,2.471,144680.0,434.71,-10.0
251,1999-11-11,1999,11,11,5.723,3.582,-3.702,0.423,-3.681,0.571,2.44,140900.0,439.1,-10.0
252,1999-11-12,1999,11,12,5.752,3.295,-4.424,0.318,-4.411,0.417,2.332,122860.0,438.6,-8.0
253,1999-11-13,1999,11,13,5.45,3.405,1.589,0.773,1.59,0.769,2.574,148380.0,443.58,-7.0
254,1999-11-14,1999,11,14,6.052,3.653,-4.511,-1.383,-4.451,-1.572,2.488,98476.0,435.09,-6.0
255,1999-11-15,1999,11,15,5.948,3.712,-4.361,-0.349,-4.314,-0.722,2.351,101400.0,434.52,-5.0
256,1999-11-16,1999,11,16,6.106,1.756,-5.391,-1.27,-5.163,-1.985,2.122,78924.0,451.79,-8.0
257,1999-11-17,1999,11,17,6.189,-0.247,-5.929,-1.541,-5.552,-2.594,2.071,73209.0,467.46,-12.0
258,1999-11-18,1999,11,18,5.769,2.375,-4.749,-1.017,-4.396,-2.072,2.138,81130.0,437.28,-16.0
259,1999-11-19,1999,11,19,5.824,2.796,-4.974,-0.751,-4.588,-2.063,2.166,73155.0,427.98,-18.0
260,1999-11-20,1999,11,20,5.535,2.737,-4.043,-0.613,-3.673,-1.805,2.926,68095.0,414.94,-19.0
261,1999-11-21,1999,11,21,5.265,3.417,-3.073,0.49,-3.061,-0.56,3.394,68817.0,400.18,-17.0
262,1999-11-22,1999,11,22,5.025,3.172,-3.514,-0.306,-3.197,-1.494,3.723,54320.0,397.06,-18.0
263,1999-11-23,1999,11,23,4.52,2.814,-3.088,-0.767,-2.631,-1.79,4.791,53582.0,394.74,-17.0
264,1999-12-0,1999,12,0,4.576,3.53,-1.17,-1.249,-0.682,-1.569,5.035,64442.0,389.48,-13.0
265,1999-12-1,1999,12,1,4.515,2.66,-2.58,2.386,-3.193,1.455,5.871,40101.0,390.72,-13.0
266,1999-12-2,1999,12,2,4.525,3.581,-0.035,2.378,-0.696,2.27,6.229,59922.0,386.64,-9.0
267,1999-12-3,1999,12,3,4.492,3.738,-0.965,1.322,-1.257,1.076,7.168,55435.0,384.96,-2.0
268,1999-12-4,1999,12,4,4.496,2.82,-2.712,-0.903,-2.524,-1.375,6.849,43514.0,384.64,1.0
269,1999-12-5,1999,12,5,4.835,2.417,-2.717,-0.703,-2.6,-1.028,6.475,38810.0,383.06,1.0
270,1999-12-6,1999,12,6,5.34,3.252,-2.42,2.572,-2.591,2.382,7.192,39280.0,379.86,-2.0
271,1999-12-7,1999,12,7,5.873,5.007,-0.351,2.718,-0.429,2.712,8.315,46624.0,371.03,-3.0
272,1999-12-8,1999,12,8,6.138,5.735,-1.848,-0.483,-1.854,-0.47,8.641,43637.0,364.92,0.0
273,1999-12-9,1999,12,9,5.888,5.13,-1.719,-2.165,-1.785,-2.111,7.929,45613.0,364.09,-1.0
274,1999-12-10,1999,12,10,5.414,3.173,-1.988,-3.295,-2.114,-3.215,7.29,40397.0,365.84,-1.0
275,1999-12-11,1999,12,11,5.136,3.182,-2.469,-1.288,-2.515,-1.206,8.052,44098.0,365.58,-3.0
276,1999-12-12,1999,12,12,5.114,1.879,-2.625,-3.037,-2.668,-2.993,7.813,40805.0,366.93,1.0
277,1999-12-13,1999,12,13,5.528,1.561,-1.08,1.783,-1.137,1.783,7.307,34173.0,368.88,0.0
278,1999-12-14,1999,12,14,5.496,2.155,-1.906,4.575,-2.127,4.477,7.661,32695.0,366.37,-3.0
279,1999-12-15,1999,12,15,5.286,1.29,-0.017,4.971,-0.479,4.943,8.661,37108.0,366.43,-3.0
280,1999-12-16,1999,12,16,5.351,2.668,-4.151,0.908,-4.222,0.316,8.172,38133.0,362.23,0.0
281,1999-12-17,1999,12,17,4.643,0.964,-4.289,-1.048,-4.016,-1.844,7.929,36788.0,362.11,0.0
282,1999-12-18,1999,12,18,5.168,-1.348,-3.133,-3.514,-2.215,-4.142,7.859,31905.0,366.79,-2.0
283,1999-12-19,1999,12,19,4.894,-0.337,-2.761,-2.553,-1.968,-3.23,6.884,31848.0,363.36,-3.0
284,1999-12-20,1999,12,20,4.7,2.013,-2.068,-0.452,-1.805,-1.07,6.699,38449.0,361.36,-7.0
285,1999-12-21,1999,12,21,4.869,1.798,-3.418,0.606,-3.417,-0.575,7.685,40827.0,367.01,-9.0
286,1999-12-22,1999,12,22,4.948,0.453,-3.639,-1.814,-2.771,-2.97,9.093,37638.0,373.05,-5.0
287,1999-12-23,1999,12,23,5.059,4.199,-2.449,-0.924,-1.966,-1.729,8.186,53117.0,355.51,-3.0
288,1999-13-0,1999,13,0,5.115,3.592,-2.838,-1.613,-2.117,-2.489,8.494,49376.0,355.75,0.0
289,1999-13-1,1999,13,1,5.445,2.938,-2.677,-3.6,-1.388,-4.268,8.816,38224.0,354.34,1.0
290,1999-13-2,1999,13,2,5.211,1.198,-2.291,-4.442,-0.931,-4.912,9.862,31748.0,356.62,1.0
291,1999-13-3,1999,13,3,5.24,0.916,-2.215,-4.525,-1.069,-4.919,10.185,30256.0,353.75,-3.0
292,1999-13-4,1999,13,4,5.423,-1.358,-2.312,-4.316,-1.46,-4.677,10.312,28182.0,356.21,-7.0
293,1999-13-5,1999,13,5,5.43,-2.729,0.177,-4.342,0.754,-4.279,10.627,26591.0,356.06,-12.0
294,1999-13-6,1999,13,6,5.096,0.546,-0.265,-4.329,0.072,-4.337,10.254,33813.0,343.78,-17.0
295,1999-13-7,1999,13,7,4.723,4.283,-0.342,-1.094,-0.296,-1.109,8.584,69717.0,329.86,-18.0
296,1999-13-8,1999,13,8,4.678,3.617,-1.751,-1.338,-1.761,-1.332,8.487,66835.0,332.95,-18.0
297,1999-13-9,1999,13,9,5.424,-1.061,-1.104,-4.139,-1.201,-4.113,11.074,37442.0,352.92,-15.0
298,1999-13-10,1999,13,10,11.733,-3.416,-3.156,-10.424,-3.484,-10.32,19.408,37299.0,390.51,-10.0
299,1999-13-11,1999,13,11,10.565,1.047,-4.489,-5.797,-4.65,-5.686,19.281,53830.0,388.29,-7.0
300,1999-13-12,1999,13,12,13.243,7.502,-10.125,-0.232,-10.146,-0.144,19.479,60302.0,397.61,-30.0
301,1999-13-13,1999,13,13,14.632,7.039,-10.389,6.251,-10.519,6.041,22.516,61676.0,402.07,-42.0
302,1999-13-14,1999,13,14,14.054,2.801,-5.84,3.198,-5.941,2.934,21.666,73849.0,407.39,-32.0
303,1999-13-15,1999,13,15,17.182,-1.911,6.389,-15.71,7.918,-14.979,20.714,31876.0,414.47,-26.0
304,1999-13-16,1999,13,16,17.61,-2.309,8.248,-15.311,10.397,-13.919,24.888,24239.0,412.52,-22.0
305,1999-13-17,1999,13,17,18.687,-2.251,9.802,-15.565,12.639,-13.341,21.659,20150.0,418.28,-52.0
306,1999-13-18,1999,13,18,18.641,-2.622,12.595,-13.359,15.438,-9.932,22.478,24637.0,415.21,-86.0
307,1999-13-19,1999,13,19,18.019,-2.082,13.854,-10.708,16.315,-6.355,29.729,38277.0,417.56,-86.0
308,1999-13-20,1999,13,20,17.84,-0.722,9.675,-13.642,13.529,-9.91,33.811,47039.0,425.43,-86.0
309,1999-13-21,1999,13,21,18.234,0.616,7.331,-12.829,11.232,-9.536,26.77,68265.0,421.49,-86.0
310,1999-13-22,1999,13,22,17.864,2.086,12.53,11.984,7.442,15.664,16.562,121710.0,418.37,-86.0
311,1999-13-23,1999,13,23,16.544,1.437,14.271,7.914,10.48,12.509,9.027,186890.0,420.9,-86.0
312,1999-14-0,1999,14,0,16.717,2.871,13.257,9.184,9.217,13.232,8.384,184600.0,428.22,-86.0
313,1999-14-1,1999,14,1,16.494,0.583,14.689,6.766,11.669,11.191,9.959,164660.0,410.59,-96.0
314,1999-14-2,1999,14,2,14.863,-1.996,13.196,3.02,11.728,6.739,11.91,167940.0,408.16,-93.0
315,1999-14-3,1999,14,3,15.418,-5.203,11.968,6.791,9.961,9.563,13.26,169560.0,407.15,-87.0
316,1999-14-4,1999,14,4,15.411,-2.273,8.641,9.357,6.655,10.896,12.772,163910.0,422.92,-80.0
317,1999-14-5,1999,14,5,15.357,-4.505,9.748,9.427,8.315,10.651,12.775,151560.0,419.6,-71.0
318,1999-14-6,1999,14,6,16.261,-3.675,15.035,1.775,14.777,3.055,10.663,165420.0,427.87,-66.0
319,1999-14-7,1999,14,7,16.258,-4.925,10.554,-10.651,10.967,-10.197,12.593,159160.0,426.22,-66.0
320,1999-14-8,1999,14,8,13.871,-4.267,5.918,-5.717,6.011,-5.67,11.844,196760.0,428.05,-73.0
321,1999-14-9,1999,14,9,12.588,-3.445,9.487,0.4,9.501,0.246,13.243,197830.0,445.81,-84.0
322,1999-14-10,1999,14,10,11.708,-6.609,6.903,0.676,6.918,0.509,13.138,177530.0,438.83,-81.0
323,1999-14-11,1999,14,11,11.604,-3.793,9.368,-2.823,9.312,-3.007,9.91,130630.0,457.81,-65.0
324,1999-14-12,1999,14,12,9.799,-2.991,5.875,-6.24,5.867,-6.256,6.654,95885.0,488.9,-56.0
325,1999-14-13,1999,14,13,9.301,-5.126,5.836,-3.753,5.912,-3.608,7.262,92806.0,474.81,-56.0
326,1999-14-14,1999,14,14,8.741,-5.482,4.19,4.327,3.916,4.586,7.819,107950.0,487.0,-62.0
327,1999-14-15,1999,14,15,8.875,-5.355,4.094,3.435,3.743,3.855,7.819,107950.0,487.0,-67.0
328,1999-14-16,1999,14,16,8.667,-5.189,4.919,1.853,4.583,2.581,7.277,154290.0,498.64,-59.0
329,1999-14-17,1999,14,17,9.086,-6.334,4.639,-2.422,5.023,-1.442,7.098,152420.0,494.94,-53.0
330,1999-14-18,1999,14,18,8.683,-6.065,1.704,3.962,0.679,4.274,6.925,164470.0,500.59,-53.0
331,1999-14-19,1999,14,19,8.736,-6.321,4.661,-1.53,4.887,-0.132,6.088,151320.0,494.52,-55.0
332,1999-14-20,1999,14,20,9.32,-1.943,7.121,-4.62,8.226,-2.063,4.692,155330.0,543.65,-50.0
333,1999-14-21,1999,14,21,9.298,-5.716,5.754,-1.996,6.085,0.126,4.875,180540.0,523.28,-48.0
334,1999-14-22,1999,14,22,9.634,-6.139,6.869,-1.448,6.928,1.142,4.883,200180.0,521.57,-45.0
335,1999-14-23,1999,14,23,9.604,-2.391,7.877,-3.691,8.681,-0.56,4.737,192900.0,541.6,-45.0
336,1999-15-0,1999,15,0,9.154,-1.03,6.973,-5.171,8.354,-2.355,4.485,181050.0,550.68,-42.0
337,1999-15-1,1999,15,1,7.874,-5.605,2.243,1.693,1.544,2.368,4.946,243310.0,562.95,-45.0
338,1999-15-2,1999,15,2,7.668,-4.36,0.154,-4.232,1.393,-4.007,5.04,230110.0,568.51,-48.0
339,1999-15-3,1999,15,3,7.405,-4.035,1.145,-4.353,2.232,-3.937,5.105,210970.0,564.95,-47.0
340,1999-15-4,1999,15,4,6.788,-3.41,3.033,-1.431,3.276,-0.799,5.127,174260.0,565.93,-56.0
341,1999-15-5,1999,15,5,6.105,-2.841,3.879,-0.821,3.95,-0.234,4.927,156140.0,573.02,-51.0
342,1999-15-6,1999,15,6,5.859,-1.081,3.412,1.512,3.286,1.83,4.659,146540.0,592.63,-48.0
343,1999-15-7,1999,15,7,5.605,-2.681,2.904,-1.455,2.945,-1.312,4.006,131310.0,574.52,-49.0
344,1999-15-8,1999,15,8,5.614,-3.481,2.479,-1.999,2.507,-1.967,3.602,120070.0,566.22,-49.0
345,1999-15-9,1999,15,9,5.635,-4.541,2.312,0.165,2.314,0.147,3.307,104760.0,553.78,-52.0
346,1999-15-10,1999,15,10,5.711,-4.949,1.724,-0.49,1.716,-0.519,3.066,92653.0,544.7,-48.0
347,1999-15-11,1999,15,11,5.603,-4.009,1.207,2.729,1.241,2.712,3.453,116160.0,556.47,-42.0
348,1999-15-12,1999,15,12,5.532,-3.558,0.146,-0.02,0.135,-0.025,3.274,137220.0,558.4,-39.0
349,1999-15-13,1999,15,13,5.506,-3.742,2.415,-0.431,2.431,-0.352,3.323,142840.0,553.0,-40.0
350,1999-15-14,1999,15,14,5.297,-3.575,1.868,-0.468,1.914,-0.336,3.38,160320.0,553.0,-40.0
351,1999-15-15,1999,15,15,5.304,-3.159,2.584,-2.021,2.813,-1.726,3.452,164090.0,552.72,-37.0
352,1999-15-16,1999,15,16,5.491,-1.313,3.42,-0.459,3.409,0.097,3.809,153790.0,564.8,-39.0
353,1999-15-17,1999,15,17,6.091,-2.42,3.307,-1.34,3.539,-0.621,3.596,131330.0,551.57,-40.0
354,1999-15-18,1999,15,18,6.06,-3.922,2.989,-1.448,3.245,-0.651,3.694,139800.0,533.89,-43.0
355,1999-15-19,1999,15,19,6.173,-3.752,1.222,2.897,0.299,3.112,3.789,136680.0,530.25,-40.0
356,1999-15-20,1999,15,20,5.628,-3.248,-0.407,3.096,-1.402,2.803,4.166,151300.0,534.11,-34.0
357,1999-15-21,1999,15,21,6.14,-2.43,4.897,-0.47,4.744,1.297,4.155,127370.0,523.02,-29.0
358,1999-15-22,1999,15,22,5.728,-1.842,3.636,-1.144,3.796,0.274,4.365,136630.0,522.26,-26.0
359,1999-15-23,1999,15,23,5.598,-1.469,4.284,1.285,3.501,2.782,4.109,138040.0,517.9,-25.0
360,1999-16-0,1999,16,0,5.471,-1.842,4.055,-2.111,4.544,-0.501,4.045,133120.0,513.88,-27.0
361,1999-16-1,1999,16,1,5.497,-1.378,1.691,-3.104,2.661,-2.346,4.354,126870.0,525.99,-27.0
362,1999-16-2,1999,16,2,5.519,-1.219,3.631,-0.19,3.486,0.917,4.509,121980.0,526.59,-25.0
363,1999-16-3,1999,16,3,4.874,0.17,3.636,-0.318,3.571,0.645,4.184,111730.0,543.47,-29.0
364,1999-16-4,1999,16,4,4.655,-3.509,0.647,1.34,0.375,1.444,3.55,131510.0,510.34,-30.0
365,1999-16-5,1999,16,5,4.615,-0.753,3.101,-0.922,3.213,-0.454,3.714,107370.0,529.79,-31.0
366,1999-16-6,1999,16,6,4.766,-3.076,1.274,-0.084,1.248,0.046,3.311,105120.0,508.1,-28.0
367,1999-16-7,1999,16,7,4.859,-2.451,2.242,-1.997,2.353,-1.877,3.584,98453.0,515.45,-25.0
368,1999-16-8,1999,16,8,4.858,-3.865,-0.267,0.134,-0.259,0.128,3.173,97853.0,501.76,-27.0
369,1999-16-9,1999,16,9,4.995,-3.373,-0.615,-2.284,-0.621,-2.279,3.074,88504.0,508.21,-28.0
370,1999-16-10,1999,16,10,5.077,-3.612,-1.671,-0.924,-1.68,-0.906,3.05,77396.0,509.2,-29.0
371,1999-16-11,1999,16,11,5.323,-4.891,-1.624,0.697,-1.62,0.708,3.043,77194.0,495.19,-28.0
372,1999-16-12,1999,16,12,5.388,-5.287,-0.011,-0.349,-0.003,-0.348,3.175,80464.0,489.97,-28.0
373,1999-16-13,1999,16,13,5.217,-5.122,-0.104,0.415,-0.123,0.411,2.945,88494.0,486.97,-29.0
374,1999-16-14,1999,16,14,5.261,-5.039,0.365,1.068,0.279,1.096,3.065,90195.0,485.47,-29.0
375,1999-16-15,1999,16,15,4.951,-4.453,1.585,0.309,1.544,0.496,3.144,96353.0,481.61,-29.0
376,1999-16-16,1999,16,16,5.184,-4.61,1.818,0.668,1.674,0.971,3.512,86759.0,478.24,-28.0
377,1999-16-17,1999,16,17,5.059,-2.826,3.59,0.049,3.493,0.821,3.763,77396.0,483.35,-29.0
378,1999-16-18,1999,16,18,4.65,-3.042,2.748,-0.216,2.718,0.511,3.792,93084.0,478.2,-26.0
379,1999-16-19,1999,16,19,4.83,-3.611,2.759,-0.327,2.731,0.515,3.65,90071.0,472.05,-23.0
380,1999-16-20,1999,16,20,5.027,-4.618,0.563,0.136,0.482,0.303,3.744,89160.0,459.79,-24.0
381,1999-16-21,1999,16,21,4.723,-3.421,-0.175,-1.704,0.451,-1.647,3.582,104910.0,464.56,-25.0
382,1999-16-22,1999,16,22,4.882,-4.009,-0.338,-0.759,-0.031,-0.829,3.881,99604.0,456.57,-20.0
383,1999-16-23,1999,16,23,5.284,-4.252,1.186,-1.526,1.673,-0.965,4.478,83100.0,450.33,-23.0
384,1999-17-0,1999,17,0,5.076,-2.467,1.334,-2.42,2.132,-1.769,4.378,85318.0,461.95,-23.0
385,1999-17-1,1999,17,1,5.121,-4.439,0.698,-0.268,0.749,-0.02,4.669,100600.0,443.17,-19.0
386,1999-17-2,1999,17,2,5.51,-3.187,1.961,-0.873,2.157,-0.207,4.726,89048.0,452.22,-15.0
387,1999-17-3,1999,17,3,5.638,-4.651,0.027,-0.707,0.217,-0.675,4.945,102220.0,437.81,-20.0
388,1999-17-4,1999,17,4,5.801,-3.031,2.912,-0.97,3.052,-0.317,5.033,90056.0,447.54,-19.0
389,1999-17-5,1999,17,5,5.983,-5.0,2.135,0.405,2.048,0.755,5.015,88355.0,430.11,-19.0
390,1999-17-6,1999,17,6,5.942,-5.287,0.368,1.487,0.202,1.531,4.782,92709.0,425.68,-20.0
391,1999-17-7,1999,17,7,5.961,-5.245,1.888,-0.141,1.891,-0.041,4.824,94861.0,423.67,-20.0
392,1999-17-8,1999,17,8,6.07,-4.306,3.685,0.715,3.666,0.809,4.697,79477.0,423.65,-19.0
393,1999-17-9,1999,17,9,6.214,-2.817,5.105,0.641,5.097,0.669,4.564,57175.0,431.81,-14.0
394,1999-17-10,1999,17,10,6.466,-2.551,5.452,-0.023,5.451,-0.041,5.073,42919.0,424.2,-13.0
395,1999-17-11,1999,17,11,6.83,-3.076,5.665,-0.124,5.661,-0.117,5.56,41644.0,415.76,-12.0
396,1999-17-12,1999,17,12,7.021,-3.204,5.944,1.311,5.92,1.418,5.134,37722.0,410.0,-12.0
397,1999-17-13,1999,17,13,7.077,-2.812,6.161,1.945,6.065,2.224,5.064,28308.0,411.21,-13.0
398,1999-17-14,1999,17,14,7.163,-0.523,6.388,2.681,6.135,3.191,4.913,25435.0,412.88,-11.0
399,1999-17-15,1999,17,15,7.167,0.086,6.195,3.273,5.738,4.024,5.382,30653.0,408.15,-10.0
400,1999-17-16,1999,17,16,5.126,-2.242,2.07,0.515,1.981,0.822,8.591,51433.0,388.81,-12.0
401,1999-17-17,1999,17,17,4.759,-2.438,2.179,-0.439,2.205,0.078,9.644,48819.0,379.27,-13.0
402,1999-17-18,1999,17,18,5.002,-4.378,1.894,0.024,1.819,0.522,11.056,46225.0,369.31,-14.0
403,1999-17-19,1999,17,19,4.673,-3.242,1.252,-2.437,1.936,-1.927,11.928,37673.0,366.23,-13.0
404,1999-17-20,1999,17,20,5.492,-4.724,1.828,1.389,1.243,1.923,10.586,39808.0,355.79,-12.0
405,1999-17-21,1999,17,21,4.855,-1.647,2.966,0.995,2.401,2.02,11.045,41182.0,360.83,-11.0
406,1999-17-22,1999,17,22,4.446,0.284,4.243,0.555,3.712,2.126,10.455,39845.0,361.63,-12.0
407,1999-17-23,1999,17,23,4.877,-1.721,3.646,0.83,3.051,2.162,9.598,39856.0,351.95,-11.0
408,1999-18-0,1999,18,0,5.324,-0.487,4.517,1.849,3.499,3.402,9.564,32609.0,353.48,-11.0
409,1999-18-1,1999,18,1,5.874,-2.745,3.382,3.536,1.926,4.489,8.907,32254.0,344.24,-10.0
410,1999-18-2,1999,18,2,6.038,-0.627,5.768,1.361,5.031,3.119,8.992,28067.0,346.24,-8.0
411,1999-18-3,1999,18,3,4.917,-3.461,0.648,1.942,0.103,2.043,8.611,43397.0,340.24,-7.0
412,1999-18-4,1999,18,4,4.528,-1.956,3.446,1.8,2.958,2.513,8.382,37969.0,336.32,-9.0
413,1999-18-5,1999,18,5,4.624,-1.27,4.321,0.423,4.185,1.141,8.484,34636.0,339.49,-10.0
414,1999-18-6,1999,18,6,4.795,-3.396,2.618,1.583,2.413,1.875,8.09,40708.0,341.4,-9.0
415,1999-18-7,1999,18,7,4.891,-3.632,2.649,1.369,2.54,1.548,7.834,43689.0,340.7,-9.0
416,1999-18-8,1999,18,8,4.812,-2.676,3.513,1.287,3.468,1.407,8.15,35019.0,342.57,-9.0
417,1999-18-9,1999,18,9,5.534,-2.459,4.542,1.484,4.525,1.539,10.193,32891.0,349.66,-7.0
418,1999-18-10,1999,18,10,5.479,-2.396,4.503,0.659,4.501,0.675,9.457,33190.0,346.75,-5.0
419,1999-18-11,1999,18,11,6.428,-1.508,6.189,0.032,6.187,0.081,10.09,27036.0,351.35,-6.0
420,1999-18-12,1999,18,12,6.961,-2.246,6.127,1.816,6.083,1.966,11.306,28609.0,349.04,-4.0
421,1999-18-13,1999,18,13,7.681,-1.941,7.015,2.31,6.88,2.674,11.195,24325.0,354.96,-4.0
422,1999-18-14,1999,18,14,8.067,-4.101,5.874,0.164,5.837,0.691,11.668,35175.0,348.23,-9.0
423,1999-18-15,1999,18,15,7.973,-1.854,3.113,-1.586,3.341,-1.224,14.098,23636.0,358.17,-8.0
424,1999-18-16,1999,18,16,7.646,-2.095,-2.007,-3.796,-1.29,-4.075,14.861,30737.0,366.05,-9.0
425,1999-18-17,1999,18,17,7.45,-1.472,-3.991,-3.55,-3.078,-4.357,15.45,46169.0,371.55,-10.0
426,1999-18-18,1999,18,18,7.966,-2.974,1.97,-4.699,3.176,-3.95,11.664,64461.0,373.84,-18.0
427,1999-18-19,1999,18,19,5.482,-1.001,1.785,-3.931,2.919,-3.166,11.847,113000.0,387.75,-24.0
428,1999-18-20,1999,18,20,5.037,-3.208,-0.695,-0.705,-0.384,-0.909,11.1,134170.0,386.45,-26.0
429,1999-18-21,1999,18,21,4.247,-3.276,0.76,-1.425,1.235,-1.041,10.793,126220.0,379.94,-31.0
430,1999-18-22,1999,18,22,5.702,-4.853,-0.066,1.435,-0.614,1.296,9.661,114270.0,372.47,-29.0
431,1999-18-23,1999,18,23,5.06,-4.014,1.719,1.557,0.979,2.103,8.453,113710.0,369.43,-29.0
432,1999-19-0,1999,19,0,5.892,-1.922,0.595,5.276,-1.45,5.105,7.329,98219.0,376.66,-24.0
433,1999-19-1,1999,19,1,5.715,-0.525,3.507,2.589,2.338,3.662,7.412,99598.0,378.57,-21.0
434,1999-19-2,1999,19,2,6.449,3.165,4.444,0.831,3.963,2.237,6.841,110660.0,387.84,-20.0
435,1999-19-3,1999,19,3,5.66,-0.587,3.66,-0.959,3.799,0.116,7.189,99748.0,375.32,-19.0
436,1999-19-4,1999,19,4,5.675,0.295,1.603,4.615,0.501,4.871,6.329,98607.0,378.95,-19.0
437,1999-19-5,1999,19,5,5.503,-2.807,2.298,0.849,2.081,1.2,6.89,83499.0,368.61,-22.0
438,1999-19-6,1999,19,6,5.538,-2.098,4.604,-1.448,4.735,-0.879,6.49,72108.0,366.99,-21.0
439,1999-19-7,1999,19,7,5.236,-2.394,3.992,-0.562,4.032,-0.252,6.702,70057.0,365.46,-21.0
440,1999-19-8,1999,19,8,5.344,-1.671,4.317,-2.439,4.413,-2.257,5.894,66138.0,366.08,-22.0
441,1999-19-9,1999,19,9,4.906,-2.21,3.707,-0.085,3.712,-0.011,6.169,62800.0,364.81,-21.0
442,1999-19-10,1999,19,10,4.757,-3.343,3.161,-0.675,3.167,-0.642,6.479,62327.0,359.2,-18.0
443,1999-19-11,1999,19,11,5.099,-2.281,4.456,-0.039,4.457,0.026,5.978,48831.0,363.0,-17.0
444,1999-19-12,1999,19,12,5.219,-2.872,4.189,0.626,4.164,0.755,6.263,47853.0,360.44,-16.0
445,1999-19-13,1999,19,13,5.049,-3.13,2.796,1.89,2.686,2.04,6.186,58902.0,361.89,-18.0
446,1999-19-14,1999,19,14,4.845,-1.316,1.503,1.697,1.332,1.849,5.348,66031.0,369.97,-18.0
447,1999-19-15,1999,19,15,5.541,4.216,2.823,2.085,2.506,2.452,4.017,45375.0,386.95,-18.0
448,1999-19-16,1999,19,16,5.563,2.808,4.158,2.237,3.676,2.974,4.521,36818.0,375.47,-18.0
449,1999-19-17,1999,19,17,5.334,2.618,4.56,0.044,4.435,1.102,4.974,36511.0,372.57,-19.0
450,1999-19-18,1999,19,18,5.31,2.787,4.193,-1.374,4.405,-0.157,4.711,34944.0,376.51,-19.0
451,1999-19-19,1999,19,19,5.226,3.328,3.454,-1.877,3.868,-0.682,4.197,40459.0,378.02,-19.0
